23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb
,,0.4470958423440393,,,,,,,,0.5529041576559607,,,,,,,,,,,,,,,,,,
,0.0315653700427426,0.7433404009140205,,,,0.0123345000846673,,,0.1772180141681221,0.0077834720398187,,,,,,0.0025814891664075,,,,,,,0.0225304295186129,,,,,0.002646324065608
,0.3210552832087472,0.4484400608029392,,,,0.0910140909466756,,,,,,,,,,0.0672258152376931,,,,,,,0.0528725925499523,,,,,0.0193921572539924
0.067133204815607,0.09086604272215,0.6007826012139681,,,,0.0189003898530022,,,0.1925491085718575,0.0078439831568628,,,,,,0.0052304243848799,,,,,,,0.0070677433687516,,,,,0.0096265019129206
,,0.0966353533429835,,,,,,,0.9033646466570164,,,,,,,,,,,,,,,,,,,
,,0.95297863773111,,,,,,,,,,,,,,,,,,,,,,,0.0470213622688901,,,
,,0.447861374246069,,,,0.3392976281550439,,,,,,,,,,,0.212840997598887,,,,,,,,,,,
,,0.951314542429358,,,,,,,,,,,,,,,,,,,,,0.0486854575706421,,,,,
,,,,,,,,0.2339032409234166,0.7660967590765834,,,,,,,,,,,,,,,,,,,
,,0.186957237695288,,,,,,,0.7695947701778731,0.0434479921268388,,,,,,,,,,,,,,,,,,
,0.1602328863700804,0.3766926718773268,,,0.2796834749154253,0.0305905869773376,0.0054906892800228,,0.1005361099781078,0.003187050781205,,,,,,0.0383332431365831,0.0021900219849831,,,,,,0.0030632646989277,,,,,
,,0.1978488256593682,0.2773272586511872,,,0.0250439861579539,,,0.4575588203608018,0.0172307397213356,,,,,,,,,,,,,0.0075370557645432,,,,,0.0174533136848099
,0.0646147878681466,0.5385350049383959,,,,0.1179900004408176,,,0.2432292107721873,0.017213690101652,,,,,,0.0138212378954876,,,,,,,0.0045960679833127,,,,,
,,0.8296715392734311,,,,0.1006156727878284,,,,,,,,,,0.0296648058817528,,,,,,,0.0400479820569875,,,,,
,,0.9329352006910948,,,,0.0670647993089053,,,,,,,,,,,,,,,,,,,,,,
,,0.8397660151957489,,,,0.112407208974846,,,,0.0191959397519601,,,,,,0.0156447853788433,,,,,,,0.0081126761244712,,,,,0.0048733745741304
,,0.769938605735723,,,,0.2121135869672366,,,,,,,,,,0.0115578284536904,,,,,,,0.0063899788433499,,,,,
,,0.3186785265463555,,,,0.6813214734536445,,,,,,,,,,,,,,,,,,,,,,
,,0.9314717379597992,,,,0.0685282620402009,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.9496957410152438,,,,,,,,,,,,,,,0.0503042589847562,,,
,,0.5287545965767476,,,,,,,,0.4234217048971843,,,,,,,,,,,,,,,0.0478236985260678,,,
0.2177942455312468,,,0.4076154114468593,,,,,,0.3579585881199787,0.0071334149716812,,,,,,,,,,,,,,,,,,0.0094983399302339
,,0.9179938729638152,,,,,,,,,,,,,,,,,,,,,0.0820061270361848,,,,,
,0.0559693262461572,0.6161700717600243,,,0.1410145394838685,0.0231321888072077,,,0.1427536328385194,,,,,,,0.0115482875471056,,,,,,,0.0058215441828221,,0.0011881073416797,,,0.0024023017926156
,,,,,,,,,0.940472634667,0.0234031066673009,,,,,,,,,,,,,,,,,,0.036124258665699
,,0.4161842592398009,,,,0.5489192982152507,,,,,,,,,,,0.0348964425449482,,,,,,,,,,,
,0.0901043346362571,0.7458038532736389,,,,0.0984785761410314,,,,0.0107339905068464,,,,,,0.0215118270377008,,,,,,,0.0255788221745628,,,,,0.0077885962299625
,,0.7793851495535896,,,,0.2206148504464103,,,,,,,,,,,,,,,,,,,,,,
,0.0917271714605098,0.284591459723332,,,0.4084755370981216,0.0212281053814436,,,0.1683076876659825,,,,,,,0.015075974656576,,,,,,,0.0085802490980178,,0.0020138149160164,,,
,,,,,,,,,0.986297976139787,0.0137020238602129,,,,,,,,,,,,,,,,,,
,,0.8662789641751832,,,,0.1337210358248166,,,,,,,,,,,,,,,,,,,,,,
,0.1856980166031648,0.6952516487650144,,,,0.0694867077978139,,,,,,,,,,0.0253226861845647,,,,,,,0.0242409406494422,,,,,
,0.5375584864352851,0.4072129489974175,,,,,,,,,,,,,,,,,,,,,0.0552285645672974,,,,,
0.1459330064286883,,,0.0669925419580577,0.6261632428966973,,0.0016912315461458,,0.00272155685091,0.136261578868341,0.0022890240598736,,,,0.012088618120675,,,,,,,,,,,,,,0.005859199270611
,,,,,,0.8937873141056785,,,,,,,,,,,0.1062126858943216,,,,,,,,,,,
,,0.5000224848033346,,,,0.4999775151966653,,,,,,,,,,,,,,,,,,,,,,
,,0.4435573617889344,,,,0.3351681296107501,,,,,,,,,,,,,,,,,,0.0669660774853281,0.1543084311149875,,,
,,0.9531045293449276,,,,,,,,,,,,,,,,,,,,,0.0468954706550723,,,,,
,0.0631017613642232,0.622691334472533,,,,,,,0.2762965920394512,0.0154015597461367,,,,,,0.0043306765916641,,,,,,,0.0096611658362348,,,,,0.0085169099497568
0.2390412234208623,,,0.7609587765791376,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.931062405614692,,,,0.0689375943853079,,,,,,,,,,,,,,,,,,,,,,
,,0.9457223014590692,,,,,,,,,,,,,,0.0298067891534109,,,,,,,0.0244709093875196,,,,,
,,0.8778128092391999,,,,0.043810905636064,,,,0.0026512693215407,,0.0709724960800711,,,,0.0047525197231241,,,,,,,,,,,,
,,0.9149646390712995,,,,0.0850353609287005,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.9655266066868724,0.0344733933131277,,,,,,,,,,,,,,,,,,
,0.1359754250880829,0.5622762043830597,,,,,,,0.2589128769609524,0.0116754841147375,,,,,,0.0158210806342689,,,,,,,0.0061245355967357,,,,,0.0092143932221626
,,0.5285574457238135,,,,,,,,0.4714425542761865,,,,,,,,,,,,,,,,,,
,0.0451249937525066,0.642860058277763,,,,0.0709599887488899,,,0.2181597105502229,,,,,,,0.0034752332153542,0.0079802532979991,,,,,,0.0069526100309466,,,,,0.0044871521263175
,,0.9541365623554816,,,,0.0458634376445183,,,,,,,,,,,,,,,,,,,,,,
,,0.402421083529304,,,,0.2314045592047527,,,,0.0929395860626241,,,,,,,,,,,,,0.2265543769457392,,,,,0.0466803942575798
,,0.8159743538409997,,,,0.1840256461590003,,,,,,,,,,,,,,,,,,,,,,
0.0354879806640191,0.1582525040592523,0.0531925438513199,0.0600632099956514,,,0.0027941395773776,,,0.6654850671867054,0.009838909924975,,,,0.0138508656021557,,,,,,,,,,,,,,0.0010347791385433
0.0654766987896799,,,0.2544701770683811,,,0.0890863424919661,,,0.4334179044279074,0.00972538568612,0.0046729288780106,,0.010959386068258,0.0210948798452588,,,,,,,0.0443111170060676,0.0029726936764375,,,0.0010239954477867,,,0.062788490614126
,,0.9785763197913412,,,,,,,,,,,,,,0.0214236802086586,,,,,,,,,,,,
,,0.9599180681410472,,,,,,,,,,,,,,,,,,,,,0.0400819318589528,,,,,
,,0.6552955785725316,,,,0.0429345809365605,,,0.2601635901693181,,,,,,,0.0094742289256724,,,,,,,0.0142429098769667,,,,,0.0178891115189506
,,0.8856641791315165,,,,0.0974645970765723,,,,,,,,,,,,,,,,,0.0168712237919112,,,,,
,,0.0576471054493949,,,,,,,0.9330223916176774,0.0093305029329275,,,,,,,,,,,,,,,,,,
,,0.7512984030121345,,,,0.2487015969878656,,,,,,,,,,,,,,,,,,,,,,
0.0387561512582468,0.0441171696289599,0.0732728544745654,0.0744236926152491,0.6618074596550153,,0.0042355485377179,,,0.0748602666656259,0.0081750960401134,,,,0.0072932826277486,,,,,,,,,0.010544999072115,,0.0004027345274132,,,0.002110744897229
,0.0842220292433191,0.4760148682858695,,,,0.4222592633186738,,,,,,,,,,,,,,,,,0.0153449391583578,,0.0021588999937795,,,
,,0.9448291058442252,,,,0.0274692299579362,,,,,,,,,,0.0130260440637185,,,,,,,0.0146756201341201,,,,,
,,0.78749865342592,,,,0.0150753237088953,,,0.1806169329449941,0.010869348037655,,,,,,,,,,,,,0.0059397418825355,,,,,
0.0359576846157845,0.0394258229774968,0.7861446182417814,,,,0.0050361339456282,,,0.1041613606011712,0.0038878673168746,,,,0.0066527339835867,,0.0049149556260306,,,,,,,0.0115490046394919,,,,,0.0022698180521536
,,0.9464375430791672,,,,0.0535624569208327,,,,,,,,,,,,,,,,,,,,,,
,0.115362027319131,0.5826408674734365,,,,0.0421875691250195,,,0.1742113302801784,0.0240809747798461,,,,,,0.0166885446369409,,,,,,,0.0405142718225255,,,,,0.0043144145629218
,,0.5176668835126613,,,,0.0566562444555504,,,0.4256768720317881,,,,,,,,,,,,,,,,,,,
,0.2224807724997774,0.6915024851654025,,,,0.0560464977471523,,,,,,,,,,,,,,,,,0.0187471318829367,,,,,0.011223112704731
,,,,,,,,,,,,,,,,,,,,,0.9237233554411268,,0.036972948552904,,,,,0.0393036960059689
,,0.9866259987135236,,,,,,,,,,,,,,,,,,,,,0.0063240575639205,0.0033096503808446,0.0037402933417109,,,
,,0.9875349311302344,,,,,,,,,,,,,,,,,,,,,,,0.0124650688697654,,,
,0.4818141065006618,0.4229860600781555,,,,0.0495876320584592,,,,0.0335317633354303,,,,,,,,,,,,,0.012080438027293,,,,,
,,0.544147672958912,,,,0.0995183577530118,,,,,,,,,,0.1378608853184443,,,,,,,0.2014820403852413,0.007813448707481,0.0091775948769095,,,
,,,,,,,,,,,,,0.1517062042430339,0.482454008007915,,,,,,,,,,,,,,0.365839787749051
,0.0456692015550954,0.5618999954548767,,,,0.1098743807414408,,,0.1864133671105501,0.0067613829054291,,,,0.0154074870966954,,0.0037222527606182,,,,,,,0.0366480282825254,,0.0065200320821224,,,0.0270838720106461
,,0.9526005578808372,,,,,,,,,,,,,,0.0473994421191627,,,,,,,,,,,,
,,,,,,,,0.8608305791652544,,0.1391694208347456,,,,,,,,,,,,,,,,,,
,,0.9723383258478476,,,,0.0276616741521522,,,,,,,,,,,,,,,,,,,,,,
0.1139585565876153,0.0821292088930201,0.0750748648495753,0.2103368224129152,,,0.0281251195847202,,,0.4574708733325703,0.0102953902352545,,,,,,,,,,,,,0.0035196755311351,,,,,0.0190894885731936
0.0357667539612699,0.0568392919042973,0.3328734812492753,,,,0.0810672231657405,,,0.4311544797000681,0.0082314333512625,,,,0.0204149424838936,,0.0018036010274331,,,,,,,0.0125655526700534,,0.0006594946667185,,,0.0186237458199872
,0.1040089794694964,0.7272223187060628,,,,0.0151284882049013,,,0.1117392154845125,0.0089561770285114,,,,,,0.0179153395332521,,,,,,,0.0150294815732632,,,,,
,,0.9692995758742088,,,,0.0226687025222761,,,,,,,,,,,,,,,,,0.008031721603515,,,,,
,0.0654315193895964,0.5266095284148689,,,,0.1083929290797542,,,0.1541114457136629,0.0092795803100986,,,,,,0.0165839996446319,0.0361909186109577,,,,,,0.0797612498442657,,,,,0.0036388289921634
,,0.4213894817566557,,,,0.5786105182433443,,,,,,,,,,,,,,,,,,,,,,
,,0.9090758531892243,,,,0.0363165643493764,,,,0.0265798538541187,,,,,,,,,,,,,0.0280277286072804,,,,,
,,0.8234727463030701,,,,,,,,,,,,,,,,,,,,,,,,,,0.1765272536969298
,,0.0058605141462024,,,,,0.0048557276878297,0.193699247518531,0.7895672344536714,0.0060172761937655,,,,,,,,,,,,,,,,,,
,,0.9597352061704238,,,,,,,,,,,,,,,,,,,,,0.0402647938295761,,,,,
,,0.0680727619161594,,,,0.919437808895314,,,,,,,,,,,0.0124894291885263,,,,,,,,,,,
