23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb,embedding
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,0.12537664082407302,,,,,,,,0.2672969127480929,0.19874715810293614,,,,0.4085792883248978,,,,,,,,,,,,,,,17922
,0.2149487460258085,,,,,,,,0.23898460334257948,0.4962611254212302,,,,0.04980552521038191,,,,,,,,,,,,,,,17922
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
,0.10106013049841384,,,,,,,,0.5014479624025334,0.11761997565411852,,,,0.27987193144493416,,,,,,,,,,,,,,,17922
,0.13347292487797235,,,,,,,,,0.22837946051200195,,,,0.6381476146100258,,,,,,,,,,,,,,,17410
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,67108864
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,268435456
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,0.12353489721702186,0.008648302865663596,,,,,,0.015082556676678249,0.24536297807435128,0.5496006532963963,,,,0.055416828301176814,,,,,,,,,,,,,,0.0023537835687119967,268453638
,,,,,,,,,,0.6624715875173992,,,,0.33752841248260074,,,,,,,,,,,,,,,17408
,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,,,,,0.43455315605220535,0.16621246718839783,,,,0.3992343767593968,,,,,,,,,,,,,,,17920
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,8192
,0.06075383966122968,,,,,,,0.026856888678878206,0.6228080414177628,0.06587349010047258,,,,0.22370774014165673,,,,,,,,,,,,,,,18178
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,,,,,,,0.6044035916653255,0.043459076521554243,,,,0.3521373318131202,,,,,,,,,,,,,,,17920
,,,,,,,,,,0.09360525261635332,,,,0.9063947473836467,,,,,,,,,,,,,,,17408
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,0.19360686412532468,,,,,,,,,0.21453312775017055,,,,0.5918600081245048,,,,,,,,,,,,,,,17410
